nl	stddev	nstars	line	ele	c0	c1	c2	c3	c4	teffa	teffb	feha	fehb	ewa	ewb	slope
    45   0.02604   375   5406.78   FeI   1.048037532e+02   2.615822845e+01  -6.546752500e-04   3.715218936e+00  -1.954118802e-06   3.123464219e-03  4647  6403 -0.78  0.39  20.1  66.7 1.0001
    46   0.02262   363   5417.04   FeI  -9.121346473e+01   3.168786453e+01   6.766265122e-02   1.222061482e+01  -7.924115585e-06   3.115839778e-03  4556  6361 -0.68  0.39  20.0  66.1 1.0004
    47   0.03810   211   5432.95   FeI   8.162413940e+01  -5.922161022e+01   7.809903775e-03  -4.981572847e+00  -1.710635970e-06   1.827928254e-02  4578  6374 -0.84  0.19  28.1  74.7 0.9991
    48   0.01514   399   5436.30   FeI  -9.556233272e+01   2.742257744e+01   7.104396680e-02   6.296647577e+00  -8.221241778e-06   3.753565722e-03  4578  6374 -0.78  0.39  21.1  66.8 1.0000
    49   0.02614   383   5436.59   FeI  -3.519260049e+01  -1.176080014e+01   6.364360909e-02   5.609920645e+00  -8.628128842e-06   1.091010065e-02  4556  6374 -0.78  0.39  20.7  73.9 0.9999
    50   0.02480   345   5441.34   FeI   3.332235031e+00   1.252475949e+02   3.524911533e-02   1.831976516e+01  -5.216553582e-06  -1.336677866e-02  4671  6374 -0.60  0.39  20.0  66.3 1.0002
    51   0.03326   305   5461.55   FeI   4.943439038e+02   8.377318463e+01  -1.402387768e-01   8.727770761e+00   1.023198688e-05  -7.196561858e-03  4723  6361 -0.62  0.39  20.1  69.3 1.0001
    52   0.01916   387   5464.28   FeI  -2.129557776e+02  -2.285494095e+01   1.090863438e-01  -1.937615134e+00  -1.134739052e-05   1.156618926e-02  4556  6374 -0.78  0.39  20.4  59.6 0.9999
    53   0.02610   369   5466.99   FeI  -8.944351083e+01   4.082069102e+01   6.821945494e-02   1.549032458e+01  -8.063649519e-06   1.694365254e-03  4578  6374 -0.72  0.39  20.2  67.2 1.0007
    54   0.03003   204   5473.17   FeI   3.299175374e+01   7.443156291e+01   1.203245836e-02   1.685739999e+01  -2.515969536e-06  -7.634728607e-03  4556  5973 -0.41  0.39  20.2  44.2 1.0002
    55   0.02296   301   5481.25   FeI  -1.328967179e+02   3.131828808e+01   1.023647977e-01  -2.019103751e-01  -1.194181694e-05   4.071152908e-03  4698  6287 -0.84  0.33  24.0  75.0 1.0000
    56   0.02292    97   5491.83   FeI  -3.000869540e+02   8.196432096e+01   1.320504272e-01   3.657666878e+01  -1.348977215e-05  -9.678613779e-03  4723  5914 -0.11  0.39  20.0  38.2 1.0003
    57   0.02324   384   5522.45   FeI   2.861239668e+01   9.285876030e+00   2.922562234e-02   2.291788641e+00  -4.600396575e-06   6.703360599e-03  4671  6374 -0.78  0.39  20.1  71.1 1.0000
    58   0.03539   360   5538.52   FeI   3.771348724e+01   3.565379313e-01   2.561485599e-02   1.712992570e+00  -4.422794983e-06   7.890589827e-03  4624  6403 -0.72  0.39  20.5  66.0 1.0001
    59   0.02934   370   5546.51   FeI   2.279671871e+02   2.684217709e+01  -3.851252299e-02   8.539223857e-01   1.358231408e-06   3.511745752e-03  4730  6374 -0.84  0.35  20.7  74.2 1.0000
    60   0.02467   384   5553.58   FeI   1.294755127e+02   2.011452627e+01  -7.179331684e-03  -2.187576582e+00  -1.417759541e-06   4.183310880e-03  4578  6361 -0.78  0.39  21.2  69.5 1.0000
    61   0.01957   389   5560.22   FeI  -1.011211869e+02  -1.201637957e+00   7.553839470e-02  -3.020450676e+00  -8.478574561e-06   8.282018965e-03  4671  6374 -0.84  0.35  20.9  73.4 1.0000
    62   0.02328   373   5587.58   FeI  -2.719888268e+02  -2.587148443e+01   1.295101630e-01   3.829897400e+00  -1.320594614e-05   1.214365550e-02  4624  6374 -0.78  0.39  20.6  58.1 0.9999
    63   0.02422   397   5618.64   FeI  -9.415383036e+01   6.043106118e+00   7.345132408e-02  -3.180938326e+00  -8.369285066e-06   6.800152638e-03  4556  6374 -0.84  0.39  20.9  75.0 1.0000
    64   0.02445   355   5619.60   FeI   1.378647253e+02   7.949455988e+01  -1.050314406e-02   1.627139762e+01  -1.275971602e-06  -5.065662718e-03  4556  6374 -0.56  0.39  20.6  68.3 1.0006
    65   0.02315   381   5635.83   FeI  -5.764668934e+01   2.943485204e+01   5.610317321e-02   4.510036018e-01  -6.945597238e-06   2.472268626e-03  4578  6374 -0.70  0.39  20.1  60.0 1.0000
    66   0.01934   242   5636.70   FeI  -2.438947161e+02   9.714467864e+00   1.189426765e-01   5.799426225e+00  -1.270910150e-05   4.970316912e-03  4556  6161 -0.43  0.39  20.0  43.6 1.0003
    67   0.01187   132   5638.27   FeI   1.675966802e+02   5.738667337e+00  -5.661165215e-03  -9.538349903e-01  -1.720733418e-06   7.890162924e-03  4879  6374 -0.83  0.18  32.3  74.9 1.0000
    68   0.01669   257   5641.44   FeI  -2.810432956e+01   3.885486652e+01   6.422077655e-02   5.051080665e-01  -8.293150677e-06   3.286986482e-03  4578  6374 -0.84  0.30  28.2  75.0 1.0000
    69   0.02178   361   5649.99   FeI  -8.049290553e+00   6.051001530e+01   3.329385042e-02   1.013639633e+01  -4.439985905e-06  -2.450825269e-03  4785  6374 -0.60  0.39  20.1  67.8 0.9999
    70   0.01878   216   5651.47   FeI  -7.249062179e+01   4.275034796e+01   5.218597015e-02   8.844685939e+00  -6.298286645e-06  -1.048606040e-03  4578  6161 -0.41  0.39  20.0  43.0 1.0000
    71   0.03955   339   5652.32   FeI  -1.100165385e+01   9.627778611e+01   3.322786709e-02   2.182180260e+01  -4.610445310e-06  -1.016744942e-02  4556  6361 -0.62  0.39  20.1  52.5 1.0005
    72   0.02553   272   5661.35   FeI  -3.619553752e+00   1.123555305e+02   3.146062892e-02   2.312882977e+01  -4.636973683e-06  -1.279994824e-02  4556  6287 -0.54  0.39  20.0  52.7 1.0001
    73   0.02917   340   5667.52   FeI  -5.021894304e+01   3.480339345e+01   6.548833593e-02   8.794157774e+00  -8.263213088e-06   4.560145023e-03  4556  6374 -0.84  0.33  20.5  74.8 1.0004
    74   0.01745   315   5679.03   FeI   1.396193027e+02   1.970983790e+01  -3.645079674e-03  -4.596342470e+00  -1.764767103e-06   5.075225762e-03  4749  6374 -0.84  0.33  26.3  74.9 1.0000
    75   0.01722   181   5715.09   FeI   1.853176895e+02   2.684199339e+01  -7.340780692e-03   4.649736229e+00  -2.122615621e-06   5.454637085e-03  4649  6403 -0.83  0.21  24.5  74.9 1.0000
    76   0.01607   350   5731.77   FeI   5.208444102e+01   7.093339189e+00   2.631495726e-02  -1.335748678e+00  -4.374756131e-06   7.271544125e-03  4649  6403 -0.84  0.33  25.5  75.0 1.0000
    77   0.02477   123   5738.24   FeI  -1.048291882e+02   1.380153174e+02   6.457699212e-02   2.746388380e+01  -7.640746477e-06  -1.874293999e-02  4556  5914 -0.20  0.39  20.2  44.6 1.0003
